1692903073,22196,request,OLFS,10.9.7.126,curl#7#88#1,08C93454A9522F8639857528C63D8861,jhrguat,1692903073054,78,HTTP-GET,/hyrax/ngap/collections/C1241426872-NSIDC_CUAT/granules/ATL06_20200101223747_00950603_005_01.h5.dap,dap4.ce=#orbit_info_rgt##orbit_info_crossing_time##gt3r_land_ice_segments_latitude#5B0:256:#5D##gt3r_land_ice_segments_longitude#5B0:256:#5D##gt3r_land_ice_segments_delta_time#5B0:256:#5D##gt3l_land_ice_segments_latitude#5B0:256:#5D##gt3l_land_ice_segments_longitude#5B0:256:#5D##gt3l_land_ice_segments_delta_time#5B0:256:#5D##gt2r_land_ice_segments_latitude#5B0:256:#5D##gt2r_land_ice_segments_longitude#5B0:256:#5D##gt2r_land_ice_segments_delta_time#5B0:256:#5D##gt2l_land_ice_segments_latitude#5B0:256:#5D##gt2l_land_ice_segments_longitude#5B0:256:#5D##gt2l_land_ice_segments_delta_time#5B0:256:#5D##gt1r_land_ice_segments_latitude#5B0:256:#5D##gt1r_land_ice_segments_longitude#5B0:256:#5D##gt1r_land_ice_segments_delta_time#5B0:256:#5D##gt1l_land_ice_segments_latitude#5B0:256:#5D##gt1l_land_ice_segments_longitude#5B0:256:#5D##gt1l_land_ice_segments_delta_time#5B0:256:#5D,BES,get.dap,dap2,https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL06/005/2020/01/01/ATL06_20200101223747_00950603_005_01.h5,/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_ice_segments_latitude[0:256:];/gt3r_land_ice_segments_longitude[0:256:];/gt3r_land_ice_segments_delta_time[0:256:];/gt3l_land_ice_segments_latitude[0:256:];/gt3l_land_ice_segments_longitude[0:256:];/gt3l_land_ice_segments_delta_time[0:256:];/gt2r_land_ice_segments_latitude[0:256:];/gt2r_land_ice_segments_longitude[0:256:];/gt2r_land_ice_segments_delta_time[0:256:];/gt2l_land_ice_segments_latitude[0:256:];/gt2l_land_ice_segments_longitude[0:256:];/gt2l_land_ice_segments_delta_time[0:256:];/gt1r_land_ice_segments_latitude[0:256:];/gt1r_land_ice_segments_longitude[0:256:];/gt1r_land_ice_segments_delta_time[0:256:];/gt1l_land_ice_segments_latitude[0:256:];/gt1l_land_ice_segments_longitude[0:256:];/gt1l_land_ice_segments_delta_time[0:256:]

1692903077,22196,timing,elapsed_us,4044119,start_us,1692903073096285,stop_us,1692903077140404,-,BESServerHandler::execute
1692903077,22196,timing,elapsed_us,4042650,start_us,1692903073096312,stop_us,1692903077138962,-,BESInterface::execute_request
1692903073,22196,timing,elapsed_us,230981,start_us,1692903073100756,stop_us,1692903073331737,-,RemoteResource::get_url() - source url: https://cmr.uat.earthdata.nasa.gov/search/granules.umm_json_v1_4?collection_concept_id=C1241426872-NSIDC_CUAT&granule_ur=ATL06_20200101223747_00950603_005_01.h5
1692903073,22196,timing,elapsed_us,10,start_us,1692903073332195,stop_us,1692903073332205,http-nio-8080-exec-3:31[bes_client:/-1],set container in ngap values ngapContainer,collections/C1241426872-NSIDC_CUAT/granules/ATL06_20200101223747_00950603_005_01.h5; transmitting
1692903073,22196,timing,elapsed_us,9,start_us,1692903073332423,stop_us,1692903073332432,http-nio-8080-exec-3:31[bes_client:/-1],define d1 in default as ngapContainer with ngapContainer.dap4constraint="/orbit_info_rgt;/orbit_info_crossing_time;/gt3r_land_ice_segments_latitude[0:256:];/gt3r_land_ice_segments_longitude[0:256:];/gt3r_land_ice_segments_delta_time[0:256:];/gt3l_land_ice_segments_latitude[0:256:];/gt3l_land_ice_segments_longitude[0:256:];/gt3l_land_ice_segments_delta_time[0:256:];/gt2r_land_ice_segments_latitude[0:256:];/gt2r_land_ice_segments_longitude[0:256:];/gt2r_land_ice_segments_delta_time[0:256:];/gt2l_land_ice_segments_latitude[0:256:];/gt2l_land_ice_segments_longitude[0:256:];/gt2l_land_ice_segments_delta_time[0:256:];/gt1r_land_ice_segments_latitude[0:256:];/gt1r_land_ice_segments_longitude[0:256:];/gt1r_land_ice_segments_delta_time[0:256:];/gt1l_land_ice_segments_latitude[0:256:];/gt1l_land_ice_segments_longitude[0:256:];/gt1l_land_ice_segments_delta_time[0:256:]"; transmitting
1692903076,22196,timing,elapsed_us,3126710,start_us,1692903073333264,stop_us,1692903076459974,-,RemoteResource::get_url() - source url: https://data.nsidc.uat.earthdatacloud.nasa.gov/nsidc-cumulus-uat-protected/ATLAS/ATL06/005/2020/01/01/ATL06_20200101223747_00950603_005_01.h5.dmrpp
1692903077,22196,timing,elapsed_us,669587,start_us,1692903076469352,stop_us,1692903077138939,http-nio-8080-exec-3:31[bes_client:/-1],get dap for d1 return as dap2; transmitting
1692903077,22196,timing,elapsed_us,669205,start_us,1692903076469708,stop_us,1692903077138913,-,BESDapResponseBuilder::serialize_dap4_data() - Timer
1692903076,22196,timing,elapsed_us,65041,start_us,1692903076471153,stop_us,1692903076536194,-,DmrppArray::read_contiguous() -  name: orbit_info_rgt
1692903076,22196,timing,elapsed_us,87625,start_us,1692903076536482,stop_us,1692903076624107,-,DmrppArray::read_super_chunks_concurrent() -  name: gt1r_land_ice_segments_longitude
1692903076,22196,timing,elapsed_us,24605,start_us,1692903076624419,stop_us,1692903076649024,-,DmrppArray::read_super_chunks_concurrent() -  name: gt1r_land_ice_segments_latitude
1692903076,22196,timing,elapsed_us,25090,start_us,1692903076649434,stop_us,1692903076674524,-,DmrppArray::read_super_chunks_concurrent() -  name: gt2r_land_ice_segments_longitude
1692903076,22196,timing,elapsed_us,27553,start_us,1692903076674817,stop_us,1692903076702370,-,DmrppArray::read_super_chunks_concurrent() -  name: gt2r_land_ice_segments_latitude
1692903076,22196,timing,elapsed_us,35730,start_us,1692903076702666,stop_us,1692903076738396,-,DmrppArray::read_super_chunks_concurrent() -  name: gt1l_land_ice_segments_longitude
1692903076,22196,timing,elapsed_us,25336,start_us,1692903076738682,stop_us,1692903076764018,-,DmrppArray::read_super_chunks_concurrent() -  name: gt1l_land_ice_segments_latitude
1692903076,22196,timing,elapsed_us,23751,start_us,1692903076764324,stop_us,1692903076788075,-,DmrppArray::read_super_chunks_concurrent() -  name: gt3l_land_ice_segments_longitude
1692903076,22196,timing,elapsed_us,56036,start_us,1692903076788357,stop_us,1692903076844393,-,DmrppArray::read_super_chunks_concurrent() -  name: gt3l_land_ice_segments_latitude
1692903076,22196,timing,elapsed_us,28526,start_us,1692903076844681,stop_us,1692903076873207,-,DmrppArray::read_super_chunks_concurrent() -  name: gt2l_land_ice_segments_longitude
1692903076,22196,timing,elapsed_us,22285,start_us,1692903076873498,stop_us,1692903076895783,-,DmrppArray::read_super_chunks_concurrent() -  name: gt2l_land_ice_segments_latitude
1692903076,22196,timing,elapsed_us,22323,start_us,1692903076896079,stop_us,1692903076918402,-,DmrppArray::read_super_chunks_concurrent() -  name: gt3r_land_ice_segments_longitude
1692903076,22196,timing,elapsed_us,23781,start_us,1692903076918708,stop_us,1692903076942489,-,DmrppArray::read_super_chunks_concurrent() -  name: gt3r_land_ice_segments_latitude
1692903076,22196,timing,elapsed_us,21879,start_us,1692903076942794,stop_us,1692903076964673,-,DmrppArray::read_super_chunks_concurrent() -  name: gt1l_land_ice_segments_delta_time
1692903076,22196,timing,elapsed_us,22279,start_us,1692903076964957,stop_us,1692903076987236,-,DmrppArray::read_super_chunks_concurrent() -  name: gt1r_land_ice_segments_delta_time
1692903077,22196,timing,elapsed_us,49020,start_us,1692903076987541,stop_us,1692903077036561,-,DmrppArray::read_super_chunks_concurrent() -  name: gt2l_land_ice_segments_delta_time
1692903077,22196,timing,elapsed_us,22466,start_us,1692903077036857,stop_us,1692903077059323,-,DmrppArray::read_super_chunks_concurrent() -  name: gt2r_land_ice_segments_delta_time
1692903077,22196,timing,elapsed_us,40667,start_us,1692903077059607,stop_us,1692903077100274,-,DmrppArray::read_super_chunks_concurrent() -  name: gt3l_land_ice_segments_delta_time
1692903077,22196,timing,elapsed_us,22520,start_us,1692903077100565,stop_us,1692903077123085,-,DmrppArray::read_super_chunks_concurrent() -  name: gt3r_land_ice_segments_delta_time
1692903077,22196,timing,elapsed_us,15482,start_us,1692903077123195,stop_us,1692903077138677,-,DmrppArray::read_contiguous() -  name: orbit_info_crossing_time
